egoid,SelfEsteem_1_2,SelfEsteem_2_2,SelfEsteem_3_2,SelfEsteem_4_2,SelfEsteem_5_2,SelfEsteem_6_2,SelfEsteem_7_2,SelfEsteem_8_2,SelfEsteem_9_2,SelfEsteem_10_2,SelfEsteem_2,Trust_1_2,Trust_2_2,Trust_3_2,Trust_4_2,Trust_5_2,Trust_6_2,Trust_2,SelfReg_Exercise_1_2,SelfReg_Exercise_2_2,SelfReg_Exercise_3_2,SelfReg_Exercise_4_2,SelfReg_Exercise_5_2,SelfReg_Exercise_6_2,SelfReg_Exercise_7_2,SelfReg_Exercise_8_2,SelfReg_Exercise_9_2,SelfReg_Exercise_10_2,SelfReg_Exercise_11_2,SelfReg_Exercise_12_2,SelfReg_Exercise_13_2,SelfReg_Exercise_14_2,SelfReg_Exercise_15_2,SelfReg_Exercise_16_2,SRQE_Ext_2,SRQE_Introj_2,SRQE_Ident_2,SRQE_Intrin_2,SRQE_RAI_2,lonely_1_2,lonely_2_2,lonely_3_2,lonely_4_2,lonely_5_2,lonely_6_2,lonely_7_2,lonely_8_2,lonely_9_2,lonely_10_2,lonely_11_2,lonely_12_2,lonely_13_2,lonely_14_2,lonely_15_2,selsa_rom_2,selsa_fam_2,selsa_soc_2,SelfEff_exercise_1_2,SelfEff_exercise_2_2,SelfEff_exercise_3_2,SelfEff_exercise_4_2,SelfEff_exercise_5_2,SelfEff_exercise_6_2,SelfEff_exercise_7_2,SelfEff_exercise_8_2,SelfEff_exercise_9_2,SelfEff_exercise_10_2,SelfEff_exercise_11_2,SelfEff_exercise_12_2,SelfEff_exercise_13_2,SelfEff_exercise_14_2,SelfEff_exercise_15_2,SelfEff_exercise_16_2,SelfEff_exercise_17_2,SelfEff_exercise_18_2,SelfEff_exercise_scale_2,SelfEff_diet_1_2,SelfEff_diet_2_2,SelfEff_diet_3_2,SelfEff_diet_4_2,SelfEff_diet_5_2,SelfEff_diet_6_2,SelfEff_diet_7_2,SelfEff_diet_8_2,SelfEff_diet_9_2,SelfEff_diet_10_2,SelfEff_diet_11_2,SelfEff_diet_12_2,SelfEff_diet_13_2,SelfEff_diet_14_2,SelfEff_diet_15_2,SelfEff_diet_16_2,SelfEff_diet_17_2,SelfEff_diet_18_2,SelfEff_diet_19_2,SelfEff_diet_20_2,SelfEff_diet_21_2,SelfEff_diet_22_2,SelfEff_diet_23_2,SelfEff_diet_24_2,SelfEff_diet_25_2,SelfEff_diet_26_2,SelfEff_diet_27_2,SelfEff_diet_28_2,SelfEff_diet_29_2,SelfEff_diet_scale_2,SelfReg_1_2,SelfReg_3_2,SelfReg_4_2,SelfReg_5_2,SelfReg_6_2,SelfReg_7_2,SelfReg_8_2,SelfReg_9_2,SelfReg_10_2,SelfReg_11_2,SelfReg_12_2,SelfReg_13_2,selfreg_scale_2
52051,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,3.3333333,Very true,2,6,Very true,Very true,Very true,Not at all true,Very true,Very true,6,Not at all true,Very true,6,Not at all true,Very true,Very true,1.25,5.5,7.0,6.5,12.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,0.45603234,-0.55583024,-0.77882797,89.0,79.0,89.0,25.0,12.0,5.0,92.0,91.0,77.0,96.0,69.0,56.0,75.0,40.0,98.0,80.0,69.0,36.0,65.444443,100.0,94.0,42.0,50.0,13.0,99.0,99.0,86.0,10.0,49.0,67.0,36.0,43.0,49.0,86.0,45.0,76.0,92.0,99.0,70.0,92.0,51.0,27.0,87.0,97.0,74.0,90.0,100.0,99.0,69.724136,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
30972,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,34.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.2777777666666665,Somewhat true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,6,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,6,Very true,1.0,3.25,5.666666666666667,4.5,9.416666666666666,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Disagree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,0.65231234,-0.36698666,3.4861457,55.333333333333336,72.33333333333333,66.66666666666667,35.333333333333336,66.66666666666667,49.333333333333336,62.66666666666666,44.0,41.333333333333336,85.33333333333333,41.0,46.66666666666666,62.0,81.33333333333333,86.0,84.0,31.666666666666668,79.33333333333333,60.611112,38.0,27.0,9.0,44.66666666666666,51.66666666666666,68.33333333333333,63.66666666666666,59.66666666666666,53.66666666666666,43.66666666666666,34.666666666666664,27.0,43.333333333333336,26.33333333333333,45.333333333333336,44.0,50.333333333333336,30.666666666666668,21.0,38.0,72.66666666666667,20.33333333333333,10.666666666666666,63.0,40.66666666666666,67.66666666666667,53.0,78.66666666666667,69.66666666666667,44.71218433333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.1388889
47142,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,35.0,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,6,Not at all true,6,5,6,Not at all true,Not at all true,6,6,5,Not at all true,6,Somewhat true,Not at all true,6,Very true,1.0,2.75,6.25,5.75,13.0,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.37761101,-0.20048793,0.20924042,69.0,69.0,89.0,74.0,73.0,60.0,68.0,68.0,74.0,80.0,73.0,59.0,77.0,76.0,65.0,43.0,38.0,83.0,68.777779,95.0,51.0,2.0,83.0,22.0,82.0,97.0,14.0,13.0,12.0,11.0,10.0,9.0,10.0,10.0,3.0,43.0,8.0,11.0,40.0,91.0,19.0,2.0,92.0,89.0,90.0,5.0,92.0,88.0,41.172413,Agree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,2.5833333
69217,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.66666666666666,Agree,Agree,Disagree,Agree,Agree,Agree,3.055555566666667,Somewhat true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,6,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,6,Very true,1.5833333333333333,3.4166666666666665,6.083333333333333,5.833333333333333,11.166666666666666,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.82766157,-0.41945103,-0.53803629,39.66666666666666,32.666666666666664,76.33333333333333,29.0,38.0,45.0,66.66666666666667,45.0,64.33333333333333,77.0,36.333333333333336,62.0,48.66666666666666,82.0,71.33333333333333,74.66666666666667,48.333333333333336,34.666666666666664,56.185184666666665,72.66666666666667,39.66666666666666,58.66666666666666,60.66666666666666,74.33333333333333,81.0,69.66666666666667,42.333333333333336,37.0,54.66666666666666,30.666666666666668,39.333333333333336,42.66666666666666,33.666666666666664,78.0,64.0,56.66666666666666,32.333333333333336,60.0,62.333333333333336,68.66666666666667,48.0,35.333333333333336,54.0,72.66666666666667,74.0,68.0,78.33333333333333,56.0,56.735632333333335,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.4444444666666665
69009,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,35.0,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Somewhat true,2,5,Somewhat true,5,2,3,6,6,5,Not at all true,Very true,Somewhat true,Not at all true,6,6,1.75,3.0,6.0,5.5,10.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,0.96441597,1.0605221,-0.84985548,50.0,69.0,66.0,15.0,45.0,21.0,21.0,6.0,6.0,58.0,27.0,45.0,7.0,60.0,65.0,4.0,4.0,63.0,35.111111,40.0,49.0,18.0,20.0,59.0,60.0,77.0,46.0,77.66666666666667,13.0,14.0,12.0,12.0,12.0,33.0,41.0,20.0,17.0,18.0,6.0,4.0,24.0,5.0,6.0,74.0,61.0,7.0,91.0,26.0,30.333334,Agree,Strongly Agree,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Agree,2.6666667
84390,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,34.0,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Very true,Not at all true,Very true,6,5,5,Not at all true,Very true,Very true,6,Not at all true,Very true,6,Somewhat true,6,6,1.75,4.5,6.25,6.5,11.25,Disagree,Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,0.64517218,-0.1965262,-0.5556587,87.0,71.0,100.0,43.0,100.0,100.0,100.0,58.0,74.0,100.0,43.0,21.0,21.0,100.0,57.0,69.0,12.0,100.0,69.777779,46.0,52.0,11.0,78.0,88.0,67.0,85.0,52.0,52.0,8.0,48.0,11.0,6.0,0.0,18.0,16.0,60.0,17.0,21.0,8.0,1.0,14.0,16.0,44.0,72.0,29.0,14.0,80.0,27.0,35.896553,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,1.9166666
74845,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,43.333333333333336,Agree,Agree,Disagree,Agree,Agree,Agree,2.7222221333333336,Somewhat true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,6,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,6,Very true,2.4166666666666665,2.75,5.916666666666667,5.75,9.833333333333334,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0556582,-0.66098458,-0.19649835,43.66666666666666,69.0,70.0,52.66666666666666,48.66666666666666,70.0,67.66666666666667,47.333333333333336,45.66666666666666,71.0,61.333333333333336,56.66666666666666,34.666666666666664,73.0,71.0,68.66666666666667,65.0,39.333333333333336,56.592593,64.66666666666667,45.66666666666666,41.0,60.66666666666666,44.66666666666666,41.0,67.33333333333333,64.0,62.333333333333336,61.333333333333336,47.333333333333336,42.333333333333336,42.333333333333336,41.66666666666666,56.66666666666666,65.66666666666667,67.66666666666667,57.66666666666666,60.66666666666666,68.33333333333333,79.0,59.333333333333336,72.0,68.66666666666667,68.66666666666667,65.66666666666667,64.33333333333333,65.33333333333333,66.66666666666667,59.057471,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.027777766666667
90905,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,33.0,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.1666667,5,Somewhat true,6,5,6,2,3,Very true,Somewhat true,3,3,2,3,2,5,5,3.0,3.5,4.25,5.25,5.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Agree,0.78997701,2.9112682,-0.86964154,65.0,74.0,78.0,62.0,37.0,44.0,80.0,89.0,54.0,66.0,19.0,33.0,35.0,84.0,57.0,48.0,62.0,87.0,59.666668,16.0,15.0,44.0,22.0,46.0,63.0,91.0,39.0,30.0,37.0,33.0,42.0,78.0,48.0,53.0,66.0,56.0,75.0,90.0,72.0,87.0,32.0,41.0,47.0,54.0,89.0,48.0,82.0,56.0,53.517242,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Neutral,Strongly Agree,Agree,Agree,Disagree,3.25
39659,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,3.5,Very true,Not at all true,Not at all true,Very true,Very true,Not at all true,Not at all true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,Very true,Not at all true,Somewhat true,6,1.0,4.0,5.25,2.5,4.25,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1578259,-0.54803592,-0.73094201,40.0,39.0,57.0,48.0,43.0,27.0,49.0,39.0,48.0,43.0,23.0,58.0,24.0,50.0,65.0,0.0,8.0,14.0,37.5,98.0,31.0,12.0,45.0,19.0,52.0,100.0,74.0,23.0,44.0,0.0,3.0,5.0,4.0,8.0,2.0,0.0,0.0,0.0,40.0,32.0,0.0,0.0,23.0,32.0,0.0,0.0,99.0,0.0,25.724138,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Disagree,2.5833333
60396,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Somewhat true,Not at all true,5,2,5,Not at all true,Not at all true,5,5,5,Not at all true,5,Somewhat true,Not at all true,5,6,1.0,2.0,5.25,5.0,11.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.93923569,-0.42830297,0.29978102,88.0,100.0,100.0,80.0,79.0,76.0,100.0,94.0,77.0,100.0,72.0,96.0,100.0,100.0,100.0,43.0,69.0,68.0,85.666664,60.0,67.0,16.0,31.0,25.0,96.0,97.0,80.0,16.0,22.0,20.0,21.0,34.0,63.0,68.0,40.0,47.0,43.0,81.0,17.0,100.0,37.0,33.0,31.0,100.0,59.0,43.0,100.0,76.0,52.517242,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
61084,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,49.0,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,4.1666665,Not at all true,Not at all true,Very true,Not at all true,Very true,Not at all true,Not at all true,Not at all true,Very true,Very true,Not at all true,Not at all true,Not at all true,Not at all true,Very true,Very true,1.0,1.0,5.5,5.5,13.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.8255408,-0.56626642,-0.68081099,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,64.0,79.0,100.0,100.0,100.0,87.0,100.0,94.777779,88.0,84.0,95.0,73.0,100.0,100.0,93.0,87.0,79.0,86.0,100.0,90.0,93.0,84.0,100.0,100.0,100.0,83.0,89.0,84.0,100.0,84.0,89.0,79.0,100.0,100.0,92.0,100.0,92.0,91.172417,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
92412,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,44.0,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.1666667,Somewhat true,Not at all true,Very true,Not at all true,6,Not at all true,Not at all true,6,Very true,5,Not at all true,5,5,Not at all true,Somewhat true,Very true,1.0,2.0,6.25,5.5,13.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.94047439,-0.7873531,0.10769992,50.0,40.0,90.0,80.0,95.0,95.0,95.0,88.0,95.0,95.0,53.0,30.0,50.0,100.0,75.0,20.0,30.0,85.0,70.333336,60.0,50.0,70.0,85.0,45.0,80.0,80.0,65.0,75.0,70.0,45.0,75.0,35.0,65.0,80.0,45.0,50.0,70.0,75.0,25.0,35.0,40.0,60.0,95.0,85.0,70.0,45.0,75.0,95.0,63.620689,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.1666666
92038,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Very true,Not at all true,Very true,5,Very true,2,2,Very true,Very true,Very true,Not at all true,Very true,6,2,6,Very true,1.5,3.5,7.0,6.75,14.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.76840556,-0.56024808,-0.73421985,100.0,100.0,100.0,48.0,100.0,98.0,98.0,48.0,46.0,99.0,77.0,78.0,77.0,77.0,100.0,99.0,75.0,100.0,84.444443,100.0,100.0,84.0,84.0,92.0,91.0,98.0,98.0,98.0,67.0,78.0,51.0,86.0,47.0,63.0,71.0,84.0,48.0,50.0,48.0,47.0,79.0,57.0,78.0,86.0,85.0,49.0,50.0,82.0,74.172417,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
33388,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,31.0,Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,1.8333334,Very true,Not at all true,3,Very true,Somewhat true,3,Not at all true,2,3,2,Not at all true,Somewhat true,5,2,6,Somewhat true,1.25,4.0,3.75,3.25,3.75,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,0.51379097,-1.4603759,4.7906122,28.0,100.0,100.0,81.0,5.0,2.0,27.0,100.0,56.0,100.0,12.0,5.0,77.0,100.0,100.0,21.0,3.0,100.0,56.5,100.0,100.0,33.0,100.0,28.0,20.0,100.0,100.0,42.0,68.0,9.0,31.0,56.0,4.0,10.0,7.0,44.0,63.0,77.0,16.0,28.0,16.0,5.0,35.0,81.0,23.0,2.0,24.0,66.0,44.413792,Agree,Agree,Disagree,Neutral,Disagree,Agree,Agree,Neutral,Strongly Agree,Agree,Disagree,Neutral,3.1666667
31717,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,39.0,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Very true,2,6,3,5,3,2,Somewhat true,6,6,3,6,2,2,5,5,2.25,2.5,5.5,5.25,9.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.0020524,-0.83511031,0.39558786,32.0,20.0,47.0,56.0,63.0,22.0,16.0,23.0,61.0,28.0,27.0,12.0,43.0,12.0,66.0,40.0,21.0,31.0,34.444443,61.0,37.0,2.0,26.0,51.0,82.0,96.0,29.0,34.0,13.0,29.0,10.0,42.0,32.0,50.0,8.0,32.0,32.0,35.0,24.0,65.0,28.0,4.0,24.0,33.0,16.0,28.0,84.0,41.0,36.137932,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,3.0833333
86440,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,3,Not at all true,6,2,Somewhat true,Not at all true,Not at all true,5,Very true,5,Not at all true,5,Somewhat true,2,3,Somewhat true,1.25,2.0,5.0,4.75,10.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.73989034,0.064405851,0.12622529,52.0,78.0,90.0,98.0,90.0,51.0,89.0,79.0,64.0,64.0,86.0,15.0,52.0,90.0,100.0,22.0,59.0,91.0,70.555557,30.0,28.0,26.0,25.0,25.0,73.0,73.0,24.0,23.0,22.0,59.0,28.0,23.0,73.0,73.0,23.0,40.0,23.0,20.0,21.0,20.0,21.0,34.0,22.0,73.0,82.0,22.0,97.0,75.0,40.620689,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,2.5
95585,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,34.0,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,3.1666667,Somewhat true,Not at all true,6,Not at all true,6,2,Not at all true,5,6,Very true,Not at all true,6,5,5,5,6,2.0,2.25,6.0,5.75,11.25,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.81173539,-0.86971605,0.38593361,17.0,17.0,95.0,30.0,25.0,16.0,20.0,24.0,24.0,53.0,19.0,43.0,58.0,68.0,36.0,43.0,39.0,11.0,35.444443,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.034485,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,3.3333333
29792,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,33.0,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,Very true,3,Very true,5,Very true,3,2,Very true,Very true,Very true,3,Very true,Very true,3,6,6,2.75,4.5,6.75,6.75,10.25,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-0.35666093,-0.72356021,0.18886496,45.0,36.0,76.0,20.0,29.0,97.0,95.0,49.0,74.0,88.0,28.0,22.0,8.0,96.0,92.0,97.0,27.0,98.0,59.833332,24.0,14.0,25.0,17.0,78.0,88.0,80.0,54.0,53.0,17.0,14.0,16.0,17.0,16.0,15.0,91.0,12.0,15.0,14.0,10.0,12.0,86.0,11.0,23.0,89.0,54.0,8.0,92.0,10.0,36.379311,Strongly Disagree,Disagree,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,2.6666667
14737,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,36.0,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.3333333,Not at all true,2,3,Not at all true,Very true,2,Not at all true,Somewhat true,5,3,Not at all true,5,Not at all true,Somewhat true,Very true,6,2.0,1.5,5.75,4.25,8.75,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Agree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,0.47366124,3.0661156,-0.123766,20.0,35.0,51.0,5.0,49.0,33.0,38.0,31.0,0.0,12.0,32.0,16.0,20.0,44.0,60.0,15.0,13.0,21.0,27.5,73.0,30.0,30.0,45.0,65.0,64.0,39.0,24.0,53.0,27.0,27.0,49.0,50.0,24.0,58.0,81.0,51.0,27.0,25.0,25.0,9.0,13.0,43.0,51.0,62.0,50.0,49.0,72.0,79.0,44.655174,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Neutral,3.0
28223,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,31.666666666666668,Agree,Agree,Disagree,Agree,Agree,Agree,2.6111110666666666,Somewhat true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,6,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,6,Very true,3.583333333333333,4.916666666666667,5.25,5.166666666666667,3.5,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.33631226,-0.56840688,-0.8215788,30.0,76.33333333333333,76.0,60.333333333333336,56.0,79.66666666666667,77.66666666666667,29.0,24.666666666666668,52.0,47.333333333333336,69.66666666666667,23.33333333333333,81.0,61.66666666666666,73.33333333333333,53.66666666666666,52.0,56.87037033333333,51.0,31.0,19.0,43.66666666666666,23.666666666666668,44.0,71.0,44.333333333333336,62.0,45.66666666666666,29.33333333333333,30.666666666666668,53.333333333333336,47.66666666666666,50.333333333333336,50.66666666666666,50.66666666666666,47.0,62.66666666666666,63.0,53.333333333333336,51.0,53.66666666666666,51.333333333333336,61.0,59.66666666666666,51.66666666666666,68.33333333333333,60.0,49.333332000000006,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.694444433333333
